Label,lumMean,lumSD,area,lwMean,lwSD,mwMean,mwSD,swMean,swSD
SteenkampskraalRd_divergens_XY/4792_4795_g4,0.126457363,0.083608587,149.3295649,0.138585254,0.088279739,0.114329472,0.079169554,0.058143671,0.045616754
SteenkampskraalRd_divergens_XY/4792_4795_g5,0.187077435,0.092214329,48.13263852,0.203868537,0.096548394,0.170286332,0.088148844,0.089485357,0.054372759
SteenkampskraalRd_divergens_XY/4804_4807_a1a,0.194723101,0.058518298,52.59114244,0.206557195,0.060946831,0.182889008,0.056256122,0.099625085,0.036273234
SteenkampskraalRd_divergens_XY/4804_4807_a1b,0.127474453,0.059455204,33.74135619,0.136228652,0.060530977,0.118720254,0.058503392,0.072522278,0.046184438
SteenkampskraalRd_divergens_XY/4804_4807_a2a,0.120705922,0.063144431,29.08861123,0.127318891,0.064771109,0.114092953,0.061594405,0.073470942,0.043211916
SteenkampskraalRd_divergens_XY/4804_4807_a2b,0.145323638,0.050605712,43.62794172,0.153872197,0.052082333,0.136775079,0.049262494,0.081114053,0.031412901
SteenkampskraalRd_divergens_XY/4804_4807_a3a,0.187220233,0.065173615,22.5751663,0.201334887,0.067139126,0.17310558,0.063297723,0.077329176,0.039681328
SteenkampskraalRd_divergens_XY/4804_4807_a3b,0.202419631,0.065773364,28.000052,0.216116221,0.067881387,0.188723042,0.063738208,0.084316624,0.040196133
SteenkampskraalRd_divergens_XY/4804_4807_a4a,0.163970081,0.059573847,27.26174217,0.175194585,0.060684031,0.152745577,0.058549905,0.078740496,0.041909024
SteenkampskraalRd_divergens_XY/4804_4807_a4b,0.129782261,0.052222158,40.88763812,0.139699636,0.053808773,0.119864885,0.05069833,0.060449984,0.036475856
SteenkampskraalRd_divergens_XY/4804_4807_b1,0.339914876,0.113701106,351.0613485,0.355233942,0.115484398,0.324595809,0.112156831,0.230461882,0.08820435
SteenkampskraalRd_divergens_XY/4804_4807_b2,0.269614711,0.0949926,38.03589153,0.289540922,0.097590724,0.2496885,0.092580815,0.122500548,0.062446003
SteenkampskraalRd_divergens_XY/4804_4807_b3,0.01868572,0.016066519,28.12343531,0.02328431,0.01675761,0.01408713,0.015519713,0.025772992,0.009531066
SteenkampskraalRd_divergens_XY/4804_4807_b4,0.415168371,0.191310792,63.87275543,0.438401513,0.198523134,0.391935229,0.184287284,0.253232694,0.127510089
SteenkampskraalRd_divergens_XY/4804_4807_b5,0.179011692,0.074478059,55.12647053,0.198996771,0.078671297,0.159026613,0.070508511,0.072213797,0.040096813
SteenkampskraalRd_divergens_XY/4804_4807_c1,0.113458942,0.074483518,201.7018671,0.124668033,0.079676091,0.102249852,0.069534832,0.048057712,0.034508722
SteenkampskraalRd_divergens_XY/4804_4807_c2,0.221159204,0.078282639,284.3428166,0.242176923,0.083934277,0.200141485,0.07281303,0.093261586,0.037879738
SteenkampskraalRd_divergens_XY/4804_4807_c3,0.154311782,0.07775431,163.5963237,0.170441579,0.083210667,0.138181985,0.07261721,0.065364821,0.040209236
SteenkampskraalRd_divergens_XY/4804_4807_c4,0.218717015,0.067604589,81.95239099,0.240512622,0.072493679,0.196921408,0.063005695,0.090994351,0.030187787
SteenkampskraalRd_divergens_XY/4804_4807_c5,0.065645842,0.077338915,97.61809173,0.072558924,0.083632819,0.05873276,0.071183433,0.030451875,0.035515983
SteenkampskraalRd_divergens_XY/4816_4819_a1a,0.115260415,0.045316282,34.3960247,0.125195213,0.047831965,0.105325618,0.043011618,0.056130743,0.025053228
SteenkampskraalRd_divergens_XY/4816_4819_a1b,0.099712114,0.035855572,44.07328095,0.108548708,0.036621833,0.090875521,0.035252606,0.044315372,0.023704481
SteenkampskraalRd_divergens_XY/4816_4819_a2a,0.111386658,0.037140393,28.04366996,0.120308497,0.039858275,0.10246482,0.034603771,0.053118879,0.020348687
SteenkampskraalRd_divergens_XY/4816_4819_a2b,0.097941675,0.025176659,29.37607535,0.107928191,0.026498431,0.087955159,0.024100512,0.0372247,0.016653336
SteenkampskraalRd_divergens_XY/4816_4819_b1,0.232322809,0.068015512,44.99414828,0.254957002,0.070544088,0.209688616,0.065887685,0.095718579,0.044742348
SteenkampskraalRd_divergens_XY/4816_4819_b2,0.362389258,0.174576896,164.4359383,0.373332055,0.1763241,0.35144646,0.172935507,0.264253185,0.149234818
SteenkampskraalRd_divergens_XY/4816_4819_b3,0.267713804,0.114145834,441.384751,0.290191689,0.119790812,0.245235918,0.108865457,0.138858998,0.074454779
SteenkampskraalRd_divergens_XY/4816_4819_b4,0.272845022,0.138669781,802.9311192,0.282404849,0.143842028,0.263285194,0.133952131,0.215061733,0.103843873
SteenkampskraalRd_divergens_XY/4816_4819_b5,0.201504533,0.055985436,9.92580894,0.211163212,0.056271523,0.191845854,0.055779152,0.131972373,0.046750949
SteenkampskraalRd_divergens_XY/4816_4819_b6,0.340802286,0.057481729,10.5166309,0.35920501,0.058303141,0.322399561,0.056876573,0.210426451,0.049968658
SteenkampskraalRd_divergens_XY/4816_4819_c1,0.168936424,0.064001934,99.88558307,0.185280201,0.066745336,0.152592647,0.061581537,0.077931098,0.039695096
SteenkampskraalRd_divergens_XY/4816_4819_c2,0.148248604,0.05758367,112.6819718,0.161827891,0.060468874,0.134669317,0.055017366,0.069905022,0.033024607
SteenkampskraalRd_divergens_XY/4816_4819_c3,0.14094351,0.04464573,220.5334648,0.153792695,0.04802614,0.128094324,0.041524585,0.066550192,0.020278847
SteenkampskraalRd_divergens_XY/4816_4819_g1,0.105404534,0.062753174,98.49409549,0.117028178,0.066148682,0.093780891,0.059635795,0.042765589,0.03614269
SteenkampskraalRd_divergens_XY/4816_4819_g2,0.144307754,0.056025395,34.00689713,0.157982153,0.057962618,0.130633355,0.054345185,0.070093798,0.035482215
SteenkampskraalRd_divergens_XY/4816_4819_g3,0.116636679,0.058282852,96.13895691,0.127401102,0.061058682,0.105872256,0.055704578,0.056094732,0.034910229
SteenkampskraalRd_divergens_XY/4816_4819_p1,0.267713804,0.114145834,441.384751,0.290191689,0.119790812,0.245235918,0.108865457,0.138858998,0.074454779
SteenkampskraalRd_divergens_XY/4828_4831_a1a,0.159058046,0.053480644,68.88079415,0.173991948,0.056798384,0.144124144,0.050379714,0.065891664,0.025143352
SteenkampskraalRd_divergens_XY/4828_4831_a1b,0.193635419,0.086440753,39.65857632,0.213285255,0.092911416,0.173985583,0.080207741,0.08531214,0.038626593
SteenkampskraalRd_divergens_XY/4828_4831_a2a,0.235990049,0.082862327,98.87937271,0.254669331,0.087427316,0.217310766,0.078537819,0.101678976,0.041089895
SteenkampskraalRd_divergens_XY/4828_4831_a2b,0.212226783,0.079258522,57.69912936,0.231068496,0.084458829,0.193385071,0.074401494,0.092337975,0.03937999
SteenkampskraalRd_divergens_XY/4828_4831_a3a,0.186896719,0.064085202,30.73353338,0.20169836,0.066955088,0.172095077,0.061567807,0.095603956,0.03738864
SteenkampskraalRd_divergens_XY/4828_4831_a3b,0.174635765,0.077855952,24.43983574,0.188504178,0.083035105,0.160767353,0.072840772,0.088716961,0.038661834
SteenkampskraalRd_divergens_XY/4828_4831_a4a,0.14548657,0.071300442,37.00031719,0.157204333,0.073802066,0.133768806,0.069091777,0.068393464,0.048436261
SteenkampskraalRd_divergens_XY/4828_4831_a5b,0.084271879,0.045300873,21.9616923,0.095403916,0.049268258,0.073139843,0.041494788,0.024052192,0.018278437
SteenkampskraalRd_divergens_XY/4828_4831_a6a,0.204502553,0.08135218,84.28172071,0.220661437,0.084803293,0.188343669,0.078123629,0.089125695,0.047300149
SteenkampskraalRd_divergens_XY/4828_4831_a6b,0.110605645,0.051439316,27.16848492,0.123192782,0.055544284,0.098018508,0.047517086,0.039930003,0.023023882
SteenkampskraalRd_divergens_XY/4828_4831_a7a,0.248342151,0.106958987,16.46298804,0.262991074,0.112897188,0.233693229,0.101109754,0.164008518,0.063787919
SteenkampskraalRd_divergens_XY/4828_4831_a7b,0.327057176,0.09181547,14.34507597,0.346895993,0.095720163,0.307218359,0.088046212,0.210365377,0.063266789
SteenkampskraalRd_divergens_XY/4828_4831_a8a,0.301184165,0.11098097,30.2428734,0.317717266,0.117934187,0.284651064,0.104166761,0.169812101,0.057304399
SteenkampskraalRd_divergens_XY/4828_4831_a8b,0.322477795,0.095178387,19.58913391,0.338964191,0.097996343,0.305991398,0.092421575,0.184496223,0.06082598
SteenkampskraalRd_divergens_XY/4828_4831_a9a,0.138898984,0.046165072,2.188302107,0.15193719,0.048248127,0.125860778,0.044137108,0.066920804,0.024995714
SteenkampskraalRd_divergens_XY/4828_4831_a9b,0.085482852,0.050724317,2.842515415,0.094527365,0.053789419,0.076438339,0.047744655,0.044520883,0.025020595
SteenkampskraalRd_divergens_XY/4828_4831_b1,0.443365416,0.241772523,48.18612257,0.466294016,0.247159578,0.420436817,0.23667038,0.272159865,0.176737866
SteenkampskraalRd_divergens_XY/4828_4831_b2,0.451127877,0.193230908,37.29636941,0.465393821,0.195890415,0.436861935,0.1906919,0.322770416,0.156396537
SteenkampskraalRd_divergens_XY/4828_4831_b3,0.167695162,0.08119775,36.6856323,0.189335447,0.090366826,0.146054878,0.072269069,0.061219586,0.027220371
SteenkampskraalRd_divergens_XY/4828_4831_b4,0.465174661,0.17013264,441.3786718,0.490372482,0.176599367,0.43997684,0.164120598,0.286650861,0.114434184
SteenkampskraalRd_divergens_XY/4828_4831_b5,0.454400763,0.152323899,55.48805401,0.482147479,0.156677752,0.426654047,0.1482627,0.236384141,0.103136474
SteenkampskraalRd_divergens_XY/4828_4831_b6,0.347277063,0.113122757,25.63232582,0.370603663,0.11755117,0.323950464,0.108891673,0.171506406,0.070746832
SteenkampskraalRd_divergens_XY/4828_4831_b7,0.391282387,0.159540547,176.3518923,0.411891384,0.165925056,0.37067339,0.153553295,0.235230939,0.106615373
SteenkampskraalRd_divergens_XY/4828_4831_c1,0.144479885,0.041728832,96.94571692,0.161613957,0.045145456,0.127345812,0.038464351,0.048890852,0.017159213
SteenkampskraalRd_divergens_XY/4828_4831_c2,0.098670707,0.050836235,44.87365012,0.11144251,0.05489288,0.085898905,0.047023227,0.032888663,0.022872842
SteenkampskraalRd_divergens_XY/4828_4831_c3,0.224935139,0.07430338,60.93086029,0.248102157,0.078082449,0.201768122,0.070959549,0.092094025,0.040634788
SteenkampskraalRd_divergens_XY/4828_4831_c4,0.175589845,0.057664677,88.33328857,0.196621155,0.062124709,0.154558535,0.053464059,0.059696124,0.026700588
SteenkampskraalRd_divergens_XY/4828_4831_c5,0.221076408,0.077413354,83.91527845,0.243631639,0.083559468,0.198521178,0.07146151,0.082496213,0.033070645
SteenkampskraalRd_divergens_XY/4828_4831_g1,0.21242561,0.100090904,106.1440388,0.233819517,0.104625271,0.191031704,0.096046266,0.095621466,0.057488119
SteenkampskraalRd_divergens_XY/4828_4831_g2,0.189509949,0.086011718,52.6434683,0.208135582,0.091085094,0.170884317,0.081340073,0.083379681,0.044905075
SteenkampskraalRd_divergens_XY/4840_4843_a1a,0.2441067,0.055561396,63.34323733,0.262399708,0.05934144,0.225813692,0.051958347,0.092065055,0.027715033
SteenkampskraalRd_divergens_XY/4840_4843_a1b,0.229084306,0.062962797,41.65483027,0.246176034,0.066437801,0.211992577,0.059645928,0.085721975,0.03224858
SteenkampskraalRd_divergens_XY/4840_4843_a2a,0.174764229,0.06362033,85.47338847,0.186739311,0.067354855,0.162789147,0.059986707,0.076547485,0.031411786
SteenkampskraalRd_divergens_XY/4840_4843_a2b,0.184021429,0.071946396,47.82084133,0.197190243,0.0759086,0.170852615,0.068407509,0.085306085,0.039105169
SteenkampskraalRd_divergens_XY/4840_4843_b1,0.452624422,0.242370037,436.6108462,0.467416188,0.249013855,0.437832656,0.235884448,0.310456533,0.176041259
SteenkampskraalRd_divergens_XY/4840_4843_b2,0.391203514,0.144520773,306.631742,0.415772254,0.149213047,0.366634774,0.140059011,0.207565461,0.095012934
SteenkampskraalRd_divergens_XY/4840_4843_b3,0.281850504,0.166469524,75.05559068,0.29416621,0.168304909,0.269534798,0.164753367,0.176540936,0.126726106
SteenkampskraalRd_divergens_XY/4840_4843_b4,0.358446558,0.126506338,153.57151,0.380361519,0.128950898,0.336531597,0.124410152,0.214534023,0.093994527
SteenkampskraalRd_divergens_XY/4840_4843_b5,0.479067535,0.120146217,68.21469284,0.503094105,0.125066265,0.455040965,0.115452388,0.287532208,0.075405144
SteenkampskraalRd_divergens_XY/4840_4843_b6,0.042888515,0.026421246,51.86811692,0.048425459,0.02875043,0.037351571,0.024346751,0.041188088,0.018132199
SteenkampskraalRd_divergens_XY/4840_4843_c1,0.184595027,0.066001178,66.42931053,0.206001584,0.070518295,0.163188469,0.061764846,0.070512081,0.032661316
SteenkampskraalRd_divergens_XY/4840_4843_g1,0.186243785,0.064483947,89.72313009,0.204813384,0.067608985,0.167674186,0.061784985,0.075111519,0.035280978
SteenkampskraalRd_divergens_XY/4852_4855_a1a,0.260213086,0.058500891,42.00747323,0.275338943,0.060580411,0.245087229,0.05680767,0.132800103,0.037300935
SteenkampskraalRd_divergens_XY/4852_4855_a1b,0.197618429,0.06641534,35.79677929,0.2109882,0.069043965,0.184248658,0.063966088,0.099400977,0.042091247
SteenkampskraalRd_divergens_XY/4852_4855_b1,0.348770756,0.11583321,121.5791635,0.37121582,0.120228259,0.326325692,0.111691043,0.188096357,0.070453346
SteenkampskraalRd_divergens_XY/4852_4855_b2,0.16968438,0.107767526,64.21347853,0.190364151,0.118815212,0.14900461,0.096834607,0.054664975,0.035122802
SteenkampskraalRd_divergens_XY/4852_4855_b3,0.316883915,0.109942045,7.612313153,0.326429467,0.110584349,0.307338362,0.109408482,0.217211237,0.096116454
SteenkampskraalRd_divergens_XY/4852_4855_b4,0.382252449,0.120903327,229.8367789,0.395346384,0.121144966,0.369158515,0.120825679,0.267632543,0.105959176
SteenkampskraalRd_divergens_XY/4852_4855_b5,0.105350187,0.084278536,70.01314044,0.114303225,0.089161815,0.096397149,0.079553222,0.069323101,0.049264931
SteenkampskraalRd_divergens_XY/4852_4855_c1,0.196952435,0.072432262,95.10048025,0.215795076,0.076783623,0.178109793,0.068353904,0.079614051,0.035451182
SteenkampskraalRd_divergens_XY/4852_4855_c2,0.223770676,0.08317219,197.227553,0.244563188,0.089318262,0.202978163,0.077246911,0.091191985,0.035317514
SteenkampskraalRd_divergens_XY/4852_4855_c3,0.130456455,0.062543873,86.678434,0.145048338,0.066575754,0.115864572,0.058873194,0.054844527,0.031797508
SteenkampskraalRd_divergens_XY/4852_4855_c4,0.082098956,0.054387542,114.7375354,0.091266161,0.05831299,0.072931752,0.050715889,0.036673333,0.027523753
SteenkampskraalRd_divergens_XY/4852_4855_c5,0.091425647,0.049571392,80.4348575,0.100818842,0.053577485,0.082032453,0.045755268,0.042735982,0.023355676
SteenkampskraalRd_divergens_XY/4852_4855_g1,0.096393587,0.053133281,51.98938602,0.106500973,0.056324041,0.086286201,0.050189706,0.046536596,0.027379916
SteenkampskraalRd_divergens_XY/4852_4855_p1,0.348770756,0.11583321,121.5791635,0.37121582,0.120228259,0.326325692,0.111691043,0.188096357,0.070453346
SteenkampskraalRd_divergens_XY/4852_4855_p2,0.382252449,0.120903327,229.8367789,0.395346384,0.121144966,0.369158515,0.120825679,0.267632543,0.105959176
SteenkampskraalRd_divergens_XY/4864_4866_a1a,0.073413556,0.024597425,48.70122543,0.078848184,0.025147615,0.067978928,0.024119844,0.049285384,0.019104496
SteenkampskraalRd_divergens_XY/4864_4866_a1b,0.101610008,0.036824222,21.94677018,0.108529103,0.038961466,0.094690913,0.034803798,0.062147514,0.020780713
SteenkampskraalRd_divergens_XY/4864_4866_a2a,0.148622637,0.045082936,26.48017637,0.156143061,0.047450124,0.141102213,0.042895057,0.085357639,0.023340874
SteenkampskraalRd_divergens_XY/4864_4866_a2b,0.136897516,0.030296367,26.53592411,0.14472445,0.031382793,0.129070582,0.02940908,0.078462037,0.019174996
SteenkampskraalRd_divergens_XY/4864_4866_b1,0.123408039,0.040204824,26.78344408,0.138634937,0.042645364,0.108181142,0.038042792,0.047715859,0.022573741
SteenkampskraalRd_divergens_XY/4864_4866_b2,0.305130362,0.132693618,118.1472998,0.324750811,0.136788507,0.285509912,0.128826713,0.168018965,0.087208855
SteenkampskraalRd_divergens_XY/4864_4866_b3,0.046491233,0.023594765,26.03196455,0.052547107,0.025045029,0.040435358,0.022332508,0.02975314,0.014281988
SteenkampskraalRd_divergens_XY/4864_4866_b4,0.137497085,0.043119242,18.54615805,0.153314433,0.047412999,0.121679736,0.039101046,0.046654568,0.012848843
SteenkampskraalRd_divergens_XY/4864_4866_b5,0.057876783,0.031807609,21.52977708,0.062301983,0.033108713,0.053451583,0.030591926,0.045880317,0.021391065
SteenkampskraalRd_divergens_XY/4864_4866_c1,0.211904221,0.083044968,77.53395642,0.233972386,0.086864027,0.189836056,0.079845644,0.08580623,0.045629848
SteenkampskraalRd_divergens_XY/4864_4866_c2,0.276607731,0.068657117,78.24752749,0.301082795,0.071342223,0.252132667,0.066361556,0.116035908,0.036042846
SteenkampskraalRd_divergens_XY/4864_4866_g1,0.122126378,0.053437369,67.78479169,0.135895381,0.056022826,0.108357375,0.051251987,0.048682057,0.028819505
SteenkampskraalRd_divergens_XY/4864_4866_g2,0.114388811,0.069835384,92.342786,0.127594447,0.07548408,0.101183175,0.064495211,0.045612739,0.031616962
SteenkampskraalRd_divergens_XY/4864_4866_g3,0.191708222,0.078074471,59.04800592,0.213178548,0.081879407,0.170237897,0.074668447,0.076825802,0.043313552
SteenkampskraalRd_divergens_XY/4870_4872_a1a,0.242088521,0.058472915,32.27089315,0.253210076,0.059605911,0.230966967,0.057470528,0.154808173,0.042876996
SteenkampskraalRd_divergens_XY/4870_4872_a1a,0.242088521,0.058472915,32.27089315,0.253210076,0.059605911,0.230966967,0.057470528,0.154808173,0.042876996
SteenkampskraalRd_divergens_XY/4870_4872_a1b,0.187156356,0.052454231,38.23193676,0.1966539,0.053828833,0.177658812,0.05139941,0.120932312,0.036966589
SteenkampskraalRd_divergens_XY/4870_4872_a2a,0.216948613,0.048025603,26.68604234,0.223753474,0.048324323,0.210143753,0.047953908,0.163036942,0.042409485
SteenkampskraalRd_divergens_XY/4870_4872_a2b,0.109396537,0.031937447,32.4987585,0.114051408,0.032650188,0.104741666,0.031426456,0.076879558,0.026035524
SteenkampskraalRd_divergens_XY/4870_4872_b1,0.435205813,0.166176065,127.1682138,0.456662683,0.167517588,0.413748944,0.165017493,0.269464759,0.13751456
SteenkampskraalRd_divergens_XY/4870_4872_b2,0.028522347,0.035102842,66.61192153,0.030085743,0.036361853,0.026958952,0.033942979,0.028697766,0.025848726
SteenkampskraalRd_divergens_XY/4870_4872_b3,0.12754278,0.076192719,228.415669,0.140016501,0.080412241,0.115069059,0.072266687,0.069679858,0.048085689
SteenkampskraalRd_divergens_XY/4870_4872_b4,0.400093221,0.105810699,29.95999453,0.414350233,0.107191494,0.38583621,0.10474348,0.285510834,0.09055348
SteenkampskraalRd_divergens_XY/4870_4872_b5,0.290254623,0.108317671,87.33477059,0.317249976,0.112387319,0.263259271,0.104682446,0.137856389,0.071991816
SteenkampskraalRd_divergens_XY/4870_4872_b6,0.267426227,0.077697312,107.1117635,0.279211466,0.080750749,0.255640986,0.075232302,0.187342685,0.062330014
SteenkampskraalRd_divergens_XY/4870_4872_c1,0.198232488,0.063039364,61.27858248,0.216940876,0.0673446,0.179524099,0.059023461,0.079785134,0.029085612
SteenkampskraalRd_divergens_XY/4870_4872_c2,0.198956475,0.067471276,97.43823434,0.220006408,0.070779738,0.177906543,0.06459393,0.083076535,0.038111069
SteenkampskraalRd_divergens_XY/4870_4872_c3,0.193112344,0.07086191,52.65194417,0.210795193,0.076627618,0.175429494,0.065330029,0.079630287,0.029667499
SteenkampskraalRd_divergens_XY/4870_4872_c4,0.231249529,0.060159355,75.73513433,0.252273,0.064334781,0.210226058,0.05622865,0.092693546,0.027081742
SteenkampskraalRd_divergens_XY/4870_4872_c5,0.217381731,0.065818244,44.81208624,0.23944333,0.069724453,0.195320131,0.062336769,0.084504672,0.0331781
SteenkampskraalRd_divergens_XY/4876_4879_a1a,0.197234212,0.078671021,80.86297951,0.210606569,0.081542834,0.183861855,0.076010928,0.092942012,0.041351985
SteenkampskraalRd_divergens_XY/4876_4879_a1b,0.185811807,0.086330677,156.8299542,0.198781416,0.091316149,0.172842197,0.081538508,0.088692598,0.045162591
SteenkampskraalRd_divergens_XY/4876_4879_a2a,0.162430868,0.07992799,32.28375505,0.173488162,0.08412478,0.151373574,0.075871134,0.077634122,0.043221023
SteenkampskraalRd_divergens_XY/4876_4879_a2b,0.123217086,0.048597266,34.64654551,0.130765724,0.051391831,0.115668448,0.046028751,0.06184715,0.027530202
SteenkampskraalRd_divergens_XY/4876_4879_b1,0.535251055,0.187163304,399.7050366,0.564691032,0.19273275,0.505811077,0.182072559,0.338606429,0.140294547
SteenkampskraalRd_divergens_XY/4876_4879_b2,0.187228077,0.071494735,185.2675997,0.206377641,0.075542696,0.168078514,0.067682802,0.069515751,0.035913713
SteenkampskraalRd_divergens_XY/4876_4879_c1,0.238223986,0.070407315,141.3760842,0.263249864,0.074871011,0.213198109,0.06634107,0.090388274,0.035171473
SteenkampskraalRd_divergens_XY/4876_4879_c2,0.172730469,0.075423102,272.709783,0.192679626,0.079869589,0.152781311,0.071384661,0.058056267,0.036129907
SteenkampskraalRd_divergens_XY/4876_4879_c3,0.122414287,0.073136745,149.1713992,0.137020039,0.077669734,0.107808536,0.068889666,0.041119192,0.035224632
SteenkampskraalRd_divergens_XY/4876_4879_c4,0.125601787,0.072076452,84.51131315,0.138637896,0.076856181,0.112565678,0.067632666,0.049379119,0.03540751
SteenkampskraalRd_divergens_XY/4876_4879_c5,0.240685018,0.080705761,105.6081075,0.26626674,0.08586656,0.215103297,0.075894455,0.092778189,0.038539112
SteenkampskraalRd_divergens_XY/4882_4885_a1a,0.302257794,0.076033821,36.42324462,0.316945783,0.078568085,0.287569806,0.073666083,0.1404859,0.040825734
SteenkampskraalRd_divergens_XY/4882_4885_a1b,0.273214289,0.08594084,73.40880998,0.286953628,0.089457371,0.259474951,0.082603343,0.123646758,0.049283825
SteenkampskraalRd_divergens_XY/4882_4885_a2a,0.309604966,0.075911481,33.68301239,0.32345382,0.078656465,0.295756111,0.073297808,0.145397252,0.041989161
SteenkampskraalRd_divergens_XY/4882_4885_a2b,0.303519406,0.075384323,60.21373751,0.317754591,0.077504668,0.289284222,0.073399561,0.135575982,0.042382625
SteenkampskraalRd_divergens_XY/4882_4885_b1,0.272782593,0.095520954,348.6388595,0.289291774,0.099133268,0.256273412,0.092347001,0.151208158,0.063970816
SteenkampskraalRd_divergens_XY/4882_4885_b2,0.311678556,0.082810726,71.6872434,0.326159868,0.081666039,0.297197244,0.084176924,0.198169762,0.077393654
SteenkampskraalRd_divergens_XY/4882_4885_b3,0.271670492,0.101172536,258.922748,0.301507392,0.10730094,0.241833591,0.095348662,0.095747742,0.049204344
SteenkampskraalRd_divergens_XY/4882_4885_b4,0.238242189,0.080550205,36.23508345,0.254604638,0.083257425,0.221879741,0.078148294,0.129798143,0.048768078
SteenkampskraalRd_divergens_XY/4882_4885_b5,0.174854506,0.091107544,142.3579839,0.191913798,0.097606146,0.157795214,0.084787505,0.076819517,0.041453869
SteenkampskraalRd_divergens_XY/4882_4885_b6,0.161919284,0.052617223,52.74784829,0.17448121,0.053468085,0.149357359,0.052042328,0.090376724,0.040530636
SteenkampskraalRd_divergens_XY/4882_4885_b7,0.174506206,0.090289091,235.5518329,0.187947932,0.094791362,0.161064479,0.085974499,0.085430781,0.052293078
SteenkampskraalRd_divergens_XY/4882_4885_b8,0.168186055,0.044359522,14.93394122,0.190497635,0.048484564,0.145874475,0.040558866,0.062323144,0.020492078
SteenkampskraalRd_divergens_XY/4882_4885_g1,0.168835713,0.088429147,170.9801096,0.185396488,0.092534683,0.152274938,0.084599612,0.072829006,0.049043335
SteenkampskraalRd_divergens_XY/4882_4885_g2,0.143248946,0.082702279,122.8216637,0.156144712,0.085156855,0.13035318,0.080563484,0.062098444,0.051244664
SteenkampskraalRd_divergens_XY/4882_4885_g3,0.125483422,0.069829941,146.8889914,0.139504186,0.073316347,0.111462658,0.066692961,0.047383438,0.036468438
SteenkampskraalRd_divergens_XY/4882_4885_g4,0.150097358,0.087776327,128.1831757,0.165935571,0.091746524,0.134259145,0.084062952,0.058584113,0.049933514
SteenkampskraalRd_divergens_XY/4888_4891_a1a,0.289373843,0.056089594,47.09209324,0.305616248,0.058020033,0.273131438,0.054332327,0.132304777,0.031052773
SteenkampskraalRd_divergens_XY/4888_4891_a1b,0.238512909,0.069563653,35.68606931,0.251007981,0.072060184,0.226017837,0.067179598,0.110558601,0.043659502
SteenkampskraalRd_divergens_XY/4888_4891_a2a,0.300525875,0.081829543,20.84134039,0.316761672,0.086149896,0.284290078,0.077773263,0.139861766,0.043909777
SteenkampskraalRd_divergens_XY/4888_4891_a2b,0.251522573,0.057485708,35.89306752,0.264848431,0.060046778,0.238196715,0.055009896,0.113050851,0.031988032
SteenkampskraalRd_divergens_XY/4888_4891_a3a,0.395222093,0.145583646,116.6287069,0.404073548,0.151017297,0.386370637,0.140267114,0.269427723,0.087127993
SteenkampskraalRd_divergens_XY/4888_4891_a3b,0.404484636,0.142635599,118.6627812,0.414133063,0.148338638,0.394836209,0.137017008,0.274771245,0.08365388
SteenkampskraalRd_divergens_XY/4888_4891_b1,0.288768119,0.212026355,207.9128062,0.306228299,0.221414519,0.271307939,0.202834462,0.173726172,0.12271406
SteenkampskraalRd_divergens_XY/4888_4891_b2,0.282283055,0.085033155,53.4604566,0.294823766,0.085673155,0.269742345,0.084522346,0.206477283,0.071832766
SteenkampskraalRd_divergens_XY/4888_4891_b3,0.256584707,0.091032465,401.2723707,0.273200848,0.094938882,0.239968565,0.08753805,0.159779317,0.061789071
SteenkampskraalRd_divergens_XY/4888_4891_c1,0.158428641,0.052304869,64.83479713,0.17402407,0.055470274,0.142833211,0.049433254,0.06837063,0.026085897
SteenkampskraalRd_divergens_XY/4888_4891_c2,0.193039091,0.069291129,82.7422547,0.211796544,0.075926919,0.174281637,0.062854229,0.077850568,0.025926352
SteenkampskraalRd_divergens_XY/4888_4891_c3,0.187579156,0.081182304,63.93498857,0.205132736,0.087334393,0.170025576,0.075280602,0.080608259,0.037334066
SteenkampskraalRd_divergens_XY/4888_4891_c4,0.11241399,0.056213165,133.8581397,0.122381593,0.059915324,0.102446387,0.052722258,0.056199485,0.027976403
SteenkampskraalRd_divergens_XY/4888_4891_g1,0.186643029,0.100093214,75.19738109,0.205028938,0.105350921,0.168257121,0.095158571,0.087880376,0.055386908
SteenkampskraalRd_divergens_XY/4888_4891_g2,0.208142673,0.09549269,104.2067019,0.225964524,0.099385683,0.190320821,0.091949532,0.101198455,0.056081444
SteenkampskraalRd_divergens_XY/4888_4891_g3,0.134431511,0.060672259,147.4207471,0.147546027,0.064228242,0.121316994,0.057335572,0.064977818,0.031927559
SteenkampskraalRd_divergens_XY/4894_4897_a1a,0.164235256,0.046446197,19.99133573,0.173597022,0.048141121,0.15487349,0.044952447,0.098104678,0.029496717
SteenkampskraalRd_divergens_XY/4894_4897_a1b,0.185614097,0.067446973,10.10609377,0.19549003,0.068918462,0.175738165,0.066117509,0.112757262,0.046423741
SteenkampskraalRd_divergens_XY/4894_4897_a2a,0.102516946,0.034749614,18.78514509,0.111284261,0.03565509,0.093749631,0.033990351,0.057582689,0.02428722
SteenkampskraalRd_divergens_XY/4894_4897_b1,0.132761434,0.059884942,60.58559681,0.145410866,0.064304072,0.120112003,0.0556287,0.072203648,0.031511788
